epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,783.632,0.95651,0.66508,1.06784,0.76909,0.59305,0.66273,0.34036,1.66202,1.46195,1.62638,0.000544625,0.000544625,0.000544625
173,788.031,0.93936,0.67045,1.0608,0.75933,0.60962,0.67843,0.34224,1.66571,1.38459,1.68411,0.0005405,0.0005405,0.0005405
174,792.591,0.96247,0.67818,1.07426,0.79581,0.59604,0.68637,0.35651,1.63943,1.31894,1.6266,0.000536375,0.000536375,0.000536375
175,797.15,0.95348,0.69632,1.07194,0.70983,0.62907,0.68647,0.34973,1.65223,1.46815,1.59781,0.00053225,0.00053225,0.00053225
176,801.749,0.93152,0.63998,1.0673,0.70704,0.59431,0.65178,0.33959,1.64408,1.50489,1.58872,0.000528125,0.000528125,0.000528125
177,806.227,0.92286,0.65272,1.05864,0.70828,0.61021,0.67279,0.34213,1.66572,1.35687,1.64723,0.000524,0.000524,0.000524
178,810.868,0.92571,0.65525,1.0505,0.70374,0.60332,0.66963,0.342,1.64561,1.4346,1.62686,0.000519875,0.000519875,0.000519875
179,815.439,0.93992,0.63443,1.05831,0.73966,0.60697,0.66806,0.35046,1.6785,1.36979,1.65408,0.00051575,0.00051575,0.00051575
180,819.931,0.91938,0.65232,1.05302,0.74121,0.58906,0.65635,0.34741,1.69233,1.42855,1.66443,0.000511625,0.000511625,0.000511625
181,824.514,0.95502,0.65841,1.06328,0.73121,0.56945,0.64361,0.334,1.67808,1.40506,1.64041,0.0005075,0.0005075,0.0005075
182,829.052,0.95275,0.6561,1.06156,0.71937,0.61926,0.68335,0.3449,1.70246,1.36598,1.69185,0.000503375,0.000503375,0.000503375
183,833.645,0.91259,0.63074,1.04688,0.71951,0.61636,0.66652,0.34892,1.66433,1.41698,1.65039,0.00049925,0.00049925,0.00049925
184,838.195,0.95414,0.65312,1.04836,0.72982,0.60587,0.67137,0.34433,1.59831,1.47591,1.57736,0.000495125,0.000495125,0.000495125
185,842.889,0.92763,0.68113,1.06955,0.71172,0.63452,0.67077,0.34164,1.65604,1.42107,1.5917,0.000491,0.000491,0.000491
186,847.577,0.91245,0.64438,1.05812,0.72287,0.61115,0.65439,0.33601,1.67511,1.44607,1.62205,0.000486875,0.000486875,0.000486875
187,852.2,0.88772,0.63245,1.05121,0.66888,0.64153,0.65174,0.34009,1.67388,1.37921,1.64475,0.00048275,0.00048275,0.00048275
188,856.567,0.89271,0.62442,1.05655,0.71091,0.60958,0.65141,0.33736,1.65572,1.46014,1.66041,0.000478625,0.000478625,0.000478625
189,860.989,0.89367,0.63824,1.04832,0.68988,0.65881,0.67936,0.35232,1.6704,1.41698,1.6496,0.0004745,0.0004745,0.0004745
190,865.63,0.9104,0.61964,1.05138,0.75497,0.62627,0.67109,0.34493,1.66374,1.52357,1.67872,0.000470375,0.000470375,0.000470375
191,870.264,0.8878,0.61421,1.06458,0.75125,0.60071,0.67324,0.34813,1.64395,1.45196,1.68061,0.00046625,0.00046625,0.00046625
192,874.816,0.88355,0.60922,1.02717,0.76496,0.63812,0.6955,0.34872,1.63881,1.4313,1.66626,0.000462125,0.000462125,0.000462125
193,879.337,0.92254,0.6435,1.04482,0.72781,0.62784,0.67544,0.34013,1.6448,1.44082,1.6407,0.000458,0.000458,0.000458
194,883.894,0.89499,0.62996,1.04701,0.74251,0.65245,0.69051,0.34856,1.65714,1.41324,1.65088,0.000453875,0.000453875,0.000453875
195,888.437,0.88525,0.61074,1.03634,0.75368,0.62736,0.68236,0.34584,1.65293,1.4364,1.6618,0.00044975,0.00044975,0.00044975
196,892.965,0.85796,0.59588,1.04533,0.69928,0.65774,0.67246,0.34405,1.63481,1.34268,1.66671,0.000445625,0.000445625,0.000445625
197,897.616,0.87889,0.61408,1.04152,0.74858,0.56496,0.66137,0.34722,1.63338,1.41856,1.63621,0.0004415,0.0004415,0.0004415
198,902.221,0.89361,0.64388,1.0406,0.78281,0.5995,0.67522,0.34929,1.62592,1.42532,1.6233,0.000437375,0.000437375,0.000437375
199,906.756,0.9092,0.65595,1.0308,0.69894,0.63907,0.675,0.33818,1.67216,1.42843,1.68271,0.00043325,0.00043325,0.00043325
200,911.201,0.87915,0.63088,1.05379,0.77196,0.61507,0.66854,0.3401,1.71996,1.45625,1.72149,0.000429125,0.000429125,0.000429125
201,915.694,0.87553,0.61544,1.02903,0.79893,0.60754,0.70115,0.35034,1.63296,1.30544,1.66093,0.000425,0.000425,0.000425
202,920.191,0.88568,0.60797,1.03019,0.7668,0.64801,0.70322,0.36491,1.65484,1.29908,1.66961,0.000420875,0.000420875,0.000420875
203,924.735,0.88423,0.60762,1.04114,0.73334,0.62096,0.67827,0.34962,1.65767,1.47191,1.64595,0.00041675,0.00041675,0.00041675
204,929.205,0.8669,0.58263,1.01244,0.71535,0.62518,0.67309,0.3494,1.64777,1.4338,1.63201,0.000412625,0.000412625,0.000412625
205,933.946,0.90585,0.63515,1.04214,0.70111,0.64823,0.67994,0.35136,1.64548,1.38952,1.62755,0.0004085,0.0004085,0.0004085
206,938.529,0.89158,0.63454,1.03689,0.73545,0.64648,0.69493,0.34653,1.67298,1.39714,1.67265,0.000404375,0.000404375,0.000404375
207,943.031,0.86963,0.60916,1.02225,0.70566,0.64639,0.69199,0.36239,1.64116,1.39073,1.6387,0.00040025,0.00040025,0.00040025
208,947.608,0.83478,0.57671,1.0129,0.71256,0.65132,0.6745,0.35761,1.60735,1.40641,1.61536,0.000396125,0.000396125,0.000396125
209,952.119,0.87404,0.60674,1.02696,0.69922,0.65236,0.68426,0.36291,1.5814,1.39924,1.58831,0.000392,0.000392,0.000392
210,956.603,0.86097,0.61557,1.03599,0.71837,0.61872,0.66892,0.35526,1.59411,1.44153,1.62261,0.000387875,0.000387875,0.000387875
211,961.139,0.81039,0.57209,1.02061,0.7529,0.62947,0.69533,0.36725,1.62927,1.39712,1.6329,0.00038375,0.00038375,0.00038375
212,965.729,0.84033,0.59214,1.02033,0.7168,0.67327,0.70282,0.37284,1.62305,1.36658,1.66099,0.000379625,0.000379625,0.000379625
213,970.21,0.84507,0.59302,1.03202,0.79127,0.61385,0.69723,0.36287,1.67444,1.41188,1.69808,0.0003755,0.0003755,0.0003755
214,974.735,0.85254,0.59253,1.03048,0.79802,0.57998,0.67773,0.3622,1.63707,1.43368,1.66372,0.000371375,0.000371375,0.000371375
215,979.288,0.84919,0.57977,1.01657,0.77826,0.61615,0.69083,0.3616,1.61277,1.37288,1.63393,0.00036725,0.00036725,0.00036725
216,983.655,0.87635,0.59811,1.0125,0.72597,0.66852,0.71228,0.37616,1.56203,1.38553,1.5929,0.000363125,0.000363125,0.000363125
217,988.026,0.85255,0.58029,1.01282,0.71425,0.60801,0.669,0.35358,1.64281,1.44376,1.64798,0.000359,0.000359,0.000359
218,992.587,0.82758,0.57901,1.00605,0.69771,0.68237,0.69249,0.35967,1.62978,1.39787,1.64236,0.000354875,0.000354875,0.000354875
219,997.194,0.85305,0.60024,1.00678,0.70408,0.64825,0.7005,0.36269,1.65175,1.37175,1.65171,0.00035075,0.00035075,0.00035075
220,1001.75,0.85536,0.60299,1.0206,0.7492,0.60074,0.68744,0.36058,1.66039,1.36279,1.65914,0.000346625,0.000346625,0.000346625
221,1006.26,0.81004,0.5728,0.99626,0.75039,0.6515,0.69671,0.35486,1.6919,1.34597,1.6883,0.0003425,0.0003425,0.0003425
222,1010.74,0.85402,0.58396,1.00816,0.7331,0.66549,0.6938,0.35666,1.65318,1.36619,1.64656,0.000338375,0.000338375,0.000338375
223,1015.16,0.81613,0.54484,1.01512,0.6987,0.69331,0.69587,0.36479,1.6704,1.37324,1.68667,0.00033425,0.00033425,0.00033425
224,1019.64,0.85029,0.5736,1.00326,0.8046,0.64421,0.70923,0.37674,1.60732,1.312,1.62616,0.000330125,0.000330125,0.000330125
225,1024.29,0.83141,0.57602,1.01701,0.71352,0.67896,0.69789,0.36932,1.6203,1.3828,1.63688,0.000326,0.000326,0.000326
226,1028.82,0.82678,0.54773,1.00358,0.80316,0.65002,0.70795,0.36601,1.58918,1.3486,1.58675,0.000321875,0.000321875,0.000321875
227,1033.39,0.80739,0.54877,0.99697,0.76236,0.64936,0.7028,0.36822,1.57134,1.33234,1.58265,0.00031775,0.00031775,0.00031775
228,1037.92,0.8144,0.55054,1.01124,0.74995,0.65403,0.69454,0.3615,1.61581,1.39758,1.61739,0.000313625,0.000313625,0.000313625
229,1042.51,0.81647,0.54795,0.99708,0.74924,0.6427,0.68857,0.3653,1.60592,1.35919,1.63582,0.0003095,0.0003095,0.0003095
230,1047.04,0.78436,0.52432,0.99052,0.71337,0.66268,0.68764,0.36397,1.58258,1.33894,1.58867,0.000305375,0.000305375,0.000305375
231,1051.6,0.79329,0.54387,0.98701,0.74831,0.65202,0.69539,0.36503,1.57397,1.31376,1.59018,0.00030125,0.00030125,0.00030125
232,1056.09,0.78749,0.55591,0.99163,0.76078,0.66845,0.7014,0.36458,1.61484,1.3316,1.62575,0.000297125,0.000297125,0.000297125
233,1060.67,0.79747,0.56599,1.00787,0.76911,0.64193,0.69541,0.36005,1.58939,1.35238,1.58909,0.000293,0.000293,0.000293
234,1065.25,0.78395,0.54044,0.98348,0.74436,0.65833,0.68979,0.36616,1.6138,1.38107,1.60909,0.000288875,0.000288875,0.000288875
235,1069.82,0.76347,0.52872,0.98965,0.8113,0.62459,0.69068,0.36984,1.62688,1.38362,1.61808,0.00028475,0.00028475,0.00028475
236,1074.38,0.78812,0.54511,0.99859,0.77792,0.63839,0.69301,0.37052,1.61436,1.35436,1.61968,0.000280625,0.000280625,0.000280625
237,1078.88,0.79912,0.54485,0.98557,0.76879,0.59884,0.6782,0.36167,1.64943,1.33251,1.69047,0.0002765,0.0002765,0.0002765
238,1083.56,0.80855,0.5503,0.99211,0.75623,0.63877,0.69908,0.36193,1.69892,1.30703,1.73085,0.000272375,0.000272375,0.000272375
239,1088.17,0.77112,0.52453,1.00353,0.7863,0.65708,0.6957,0.35734,1.6892,1.30385,1.75524,0.00026825,0.00026825,0.00026825
240,1092.62,0.78038,0.53781,0.98218,0.73648,0.65372,0.70327,0.35549,1.60809,1.33603,1.66693,0.000264125,0.000264125,0.000264125
241,1096.99,0.78735,0.5365,0.99082,0.77848,0.62686,0.69826,0.36438,1.62783,1.32958,1.65506,0.00026,0.00026,0.00026
242,1101.43,0.80255,0.54465,1.00128,0.77073,0.62911,0.69146,0.36547,1.62712,1.34039,1.64084,0.000255875,0.000255875,0.000255875
243,1105.88,0.80449,0.53674,0.99303,0.7993,0.59352,0.68762,0.35959,1.61485,1.37295,1.63786,0.00025175,0.00025175,0.00025175
244,1110.43,0.76478,0.51241,0.97896,0.7654,0.60903,0.69436,0.36786,1.60754,1.39128,1.61969,0.000247625,0.000247625,0.000247625
245,1114.95,0.77413,0.51858,0.9766,0.76468,0.64556,0.69301,0.35595,1.64271,1.41298,1.65242,0.0002435,0.0002435,0.0002435
246,1119.51,0.79443,0.53644,0.98503,0.77836,0.6516,0.69646,0.35518,1.64584,1.40106,1.64423,0.000239375,0.000239375,0.000239375
247,1124.04,0.74323,0.53409,0.97701,0.73898,0.64048,0.68675,0.35526,1.61976,1.41889,1.63646,0.00023525,0.00023525,0.00023525
248,1128.65,0.78688,0.53786,0.99329,0.69593,0.6547,0.68284,0.35464,1.5771,1.42692,1.59439,0.000231125,0.000231125,0.000231125
249,1133.3,0.76465,0.5332,0.97628,0.6566,0.70232,0.69552,0.35351,1.60453,1.45824,1.62042,0.000227,0.000227,0.000227
250,1137.78,0.72852,0.49422,0.9595,0.73254,0.64512,0.69748,0.36264,1.58445,1.45502,1.60535,0.000222875,0.000222875,0.000222875
251,1142.34,0.75588,0.50668,0.98217,0.77357,0.61368,0.69311,0.36255,1.6551,1.41567,1.66846,0.00021875,0.00021875,0.00021875
252,1146.81,0.75324,0.52124,0.9738,0.78024,0.60551,0.68742,0.36836,1.62028,1.38719,1.63961,0.000214625,0.000214625,0.000214625
253,1151.39,0.75342,0.51013,0.97246,0.73554,0.67518,0.7048,0.36313,1.59569,1.40108,1.64188,0.0002105,0.0002105,0.0002105
254,1156.05,0.76421,0.52407,0.97531,0.7258,0.65516,0.69642,0.36147,1.61736,1.41682,1.65443,0.000206375,0.000206375,0.000206375
255,1160.53,0.758,0.51386,0.98665,0.72418,0.65239,0.68613,0.3677,1.62672,1.45636,1.62683,0.00020225,0.00020225,0.00020225
256,1165.04,0.75123,0.51419,0.96969,0.77822,0.62852,0.69674,0.36936,1.6188,1.38752,1.6286,0.000198125,0.000198125,0.000198125
257,1169.62,0.73172,0.51617,0.97079,0.7443,0.61766,0.68697,0.36484,1.60624,1.40822,1.62736,0.000194,0.000194,0.000194
258,1174.14,0.73965,0.50846,0.97211,0.73541,0.61781,0.68448,0.368,1.58537,1.38353,1.62222,0.000189875,0.000189875,0.000189875
259,1178.8,0.75185,0.5149,0.97943,0.74598,0.64392,0.69726,0.36956,1.61967,1.3725,1.64969,0.00018575,0.00018575,0.00018575
260,1183.38,0.78148,0.54083,0.98168,0.74012,0.62929,0.70204,0.36747,1.63868,1.35881,1.67942,0.000181625,0.000181625,0.000181625
261,1187.94,0.77309,0.52895,0.99503,0.71063,0.63228,0.69367,0.36636,1.63002,1.35904,1.64852,0.0001775,0.0001775,0.0001775
262,1192.53,0.74483,0.50258,0.96552,0.73081,0.62239,0.68806,0.37267,1.60596,1.35028,1.61094,0.000173375,0.000173375,0.000173375
263,1197.09,0.71328,0.50344,0.9762,0.74791,0.61778,0.6799,0.36498,1.62866,1.37151,1.62389,0.00016925,0.00016925,0.00016925
264,1201.81,0.72665,0.51324,0.9766,0.77955,0.62175,0.70265,0.36861,1.61972,1.35617,1.61762,0.000165125,0.000165125,0.000165125
265,1206.42,0.7527,0.50456,0.98048,0.77181,0.62094,0.7064,0.37286,1.62404,1.34654,1.64136,0.000161,0.000161,0.000161
266,1210.94,0.74267,0.5148,0.96452,0.76511,0.61914,0.70902,0.37765,1.63143,1.36642,1.6494,0.000156875,0.000156875,0.000156875
267,1215.38,0.7361,0.5204,0.96587,0.74274,0.65471,0.70568,0.36507,1.62798,1.37596,1.64703,0.00015275,0.00015275,0.00015275
268,1220.07,0.72328,0.49808,0.97185,0.71864,0.66211,0.70238,0.37791,1.59478,1.36225,1.63057,0.000148625,0.000148625,0.000148625
269,1224.6,0.75982,0.50366,0.96646,0.68194,0.70179,0.69992,0.36325,1.62998,1.3816,1.66654,0.0001445,0.0001445,0.0001445
270,1229.08,0.77093,0.50933,0.95773,0.72395,0.67534,0.70229,0.36008,1.64232,1.40928,1.67525,0.000140375,0.000140375,0.000140375
271,1251.62,0.57293,0.38,0.92244,0.76989,0.60553,0.69633,0.36865,1.61472,1.4241,1.64157,0.00013625,0.00013625,0.00013625
272,1255.99,0.59114,0.37989,0.92918,0.76402,0.62447,0.69792,0.37411,1.62158,1.37363,1.65544,0.000132125,0.000132125,0.000132125
273,1260.46,0.59129,0.38494,0.92605,0.76108,0.62448,0.69705,0.37547,1.61899,1.33023,1.65996,0.000128,0.000128,0.000128
274,1264.91,0.60862,0.39339,0.92547,0.7712,0.61179,0.68606,0.36809,1.63856,1.34237,1.68649,0.000123875,0.000123875,0.000123875
275,1269.33,0.60782,0.39597,0.9335,0.75045,0.63264,0.68143,0.36325,1.64738,1.35714,1.69737,0.00011975,0.00011975,0.00011975
276,1273.67,0.58608,0.37957,0.90543,0.77257,0.64697,0.69098,0.36349,1.65045,1.33199,1.68991,0.000115625,0.000115625,0.000115625
277,1278.08,0.56986,0.36575,0.90369,0.74829,0.62859,0.68864,0.36417,1.63228,1.33275,1.67944,0.0001115,0.0001115,0.0001115
278,1282.48,0.59873,0.3888,0.9119,0.72704,0.63349,0.68682,0.35845,1.64035,1.36135,1.69375,0.000107375,0.000107375,0.000107375
279,1286.94,0.56668,0.37926,0.91847,0.72358,0.64049,0.69126,0.35986,1.6345,1.37722,1.69086,0.00010325,0.00010325,0.00010325
280,1291.62,0.55266,0.35683,0.89826,0.76144,0.63798,0.69377,0.36841,1.62172,1.36677,1.68025,9.9125e-05,9.9125e-05,9.9125e-05
281,1296.05,0.55637,0.35852,0.91062,0.80792,0.59619,0.68447,0.36287,1.63636,1.38871,1.69659,9.5e-05,9.5e-05,9.5e-05
282,1300.48,0.57338,0.37311,0.90083,0.82323,0.60156,0.69452,0.36004,1.63606,1.37928,1.69969,9.0875e-05,9.0875e-05,9.0875e-05
283,1304.99,0.56765,0.3685,0.90339,0.79674,0.62241,0.69633,0.3645,1.6279,1.378,1.6877,8.675e-05,8.675e-05,8.675e-05
284,1309.44,0.57037,0.35937,0.90711,0.78352,0.62544,0.69342,0.36047,1.62223,1.37386,1.68629,8.2625e-05,8.2625e-05,8.2625e-05
285,1313.91,0.53093,0.35289,0.89349,0.77469,0.61594,0.68937,0.36788,1.61119,1.35822,1.67179,7.85e-05,7.85e-05,7.85e-05
286,1318.38,0.57383,0.36933,0.90453,0.79772,0.61087,0.68733,0.36391,1.6222,1.34513,1.68977,7.4375e-05,7.4375e-05,7.4375e-05
287,1323.17,0.56624,0.35807,0.91723,0.77868,0.62218,0.69129,0.36393,1.63099,1.34636,1.68834,7.025e-05,7.025e-05,7.025e-05
288,1327.82,0.56178,0.36629,0.90396,0.78825,0.62713,0.69429,0.37187,1.63569,1.34715,1.69102,6.6125e-05,6.6125e-05,6.6125e-05
289,1332.41,0.55173,0.35536,0.90724,0.77711,0.6354,0.70634,0.37365,1.6195,1.34247,1.68353,6.2e-05,6.2e-05,6.2e-05
290,1336.96,0.56515,0.36678,0.89313,0.76909,0.62098,0.69417,0.3678,1.5955,1.34496,1.667,5.7875e-05,5.7875e-05,5.7875e-05
291,1341.52,0.55526,0.36312,0.90048,0.77952,0.58754,0.68682,0.36893,1.58967,1.35428,1.65938,5.375e-05,5.375e-05,5.375e-05
292,1346.19,0.54687,0.36108,0.911,0.77267,0.61165,0.69414,0.36574,1.59846,1.39109,1.66185,4.9625e-05,4.9625e-05,4.9625e-05
293,1350.76,0.55773,0.36411,0.89681,0.77215,0.60375,0.68714,0.36429,1.61458,1.36681,1.67136,4.55e-05,4.55e-05,4.55e-05
294,1355.22,0.55764,0.35289,0.90038,0.76601,0.61016,0.68687,0.36602,1.61559,1.37006,1.68007,4.1375e-05,4.1375e-05,4.1375e-05
295,1359.7,0.55048,0.35791,0.91112,0.7591,0.62707,0.6905,0.36594,1.61785,1.37836,1.67422,3.725e-05,3.725e-05,3.725e-05
296,1364.22,0.55235,0.36399,0.89947,0.7782,0.62428,0.69199,0.36655,1.61811,1.36395,1.67302,3.3125e-05,3.3125e-05,3.3125e-05
297,1368.75,0.54274,0.35442,0.90485,0.78053,0.62743,0.6923,0.3689,1.62018,1.37732,1.67483,2.9e-05,2.9e-05,2.9e-05
298,1373.31,0.54902,0.36285,0.90695,0.76741,0.6214,0.68211,0.36801,1.61305,1.39061,1.66436,2.4875e-05,2.4875e-05,2.4875e-05
299,1377.71,0.53622,0.34491,0.88925,0.76186,0.61076,0.68276,0.36612,1.61457,1.38607,1.66646,2.075e-05,2.075e-05,2.075e-05
300,1382.36,0.52784,0.34005,0.89498,0.79295,0.59979,0.68253,0.36348,1.6179,1.38476,1.67076,1.6625e-05,1.6625e-05,1.6625e-05
